# index, name, _pos
605,3302,"array([4.1150371 , 1.01502943])"
606,1838,"array([4.08119229, 0.96563885])"
607,4945,"array([4.16012547, 1.02966345])"
608,3977,"array([4.10539844, 1.01784235])"
609,247,"array([4.12646164, 0.99563241])"
610,5648,"array([4.14985246, 1.00923656])"
611,4583,"array([4.14137486, 1.02242086])"
612,4400,"array([4.12274029, 1.00161699])"
613,1428,"array([4.08380829, 0.9891076 ])"
614,4247,"array([4.13133233, 0.99548915])"
615,2128,"array([4.08712424, 0.97175554])"
616,431,"array([4.16423346, 1.01575709])"
617,3759,"array([4.11671318, 0.975444  ])"
618,196,"array([4.1188561 , 0.98057187])"
619,292,"array([4.13345976, 1.00286618])"
620,4955,"array([4.12234153, 0.992485  ])"
621,3180,"array([4.10934138, 1.03496834])"
622,3816,"array([4.14900842, 1.02148768])"
623,4359,"array([4.10163745, 0.97153429])"
624,2334,"array([4.14437738, 1.00443648])"
625,1870,"array([4.12420642, 0.98907888])"
626,1825,"array([4.12427851, 1.02528632])"
627,5610,"array([4.15819349, 1.02173225])"
628,417,"array([4.11660898, 1.0071421 ])"
629,460,"array([4.08056603, 0.98710415])"
630,3691,"array([4.11675429, 1.00145609])"
631,2541,"array([4.15376741, 0.99736615])"
632,4388,"array([4.1487388 , 0.99497189])"
633,620,"array([4.13103358, 1.03248529])"
634,1741,"array([4.08846746, 0.99243986])"
635,96,"array([3.90242996, 0.7976351 ])"
636,2394,"array([3.93134581, 0.78739262])"
637,5255,"array([3.94713201, 0.82464456])"
638,4189,"array([3.90426317, 0.81574372])"
639,1573,"array([3.88285211, 0.80581844])"
640,929,"array([3.9329889 , 0.81960357])"
641,1535,"array([3.91399686, 0.78937566])"
642,3855,"array([3.92316414, 0.80014936])"
643,308,"array([3.92361319, 0.7729389 ])"
644,383,"array([3.93884521, 0.81951422])"
645,4246,"array([3.89137677, 0.79170665])"
646,2435,"array([3.909128  , 0.79903195])"
647,942,"array([3.91009188, 0.80458475])"
648,4824,"array([3.935121  , 0.80633171])"
649,4744,"array([3.9329386, 0.8125866])"
650,4485,"array([3.92084664, 0.79023202])"
651,3398,"array([3.94052888, 0.81258492])"
652,1195,"array([3.91820494, 0.83395817])"
653,1213,"array([3.90672448, 0.78507962])"
654,2786,"array([3.9165674 , 0.79827612])"
655,1661,"array([3.91909956, 0.81705358])"
656,3403,"array([3.92686998, 0.81165438])"
657,1734,"array([3.94018322, 0.83645281])"
658,2948,"array([3.94216507, 0.79971264])"
659,1542,"array([3.93097922, 0.777391  ])"
660,2472,"array([3.89966708, 0.79024656])"
661,1134,"array([3.89664243, 0.81075133])"
662,98,"array([4.17365341, 1.01647715])"
663,706,"array([4.16036169, 0.98584026])"
664,99,"array([5.15755596, 1.34028286])"
665,5625,"array([5.10562549, 1.41434595])"
666,100,"array([4.85708203, 1.56111965])"
667,1758,"array([4.8371093, 1.4768726])"
668,743,"array([4.89998355, 1.52122847])"
669,2105,"array([4.85265076, 1.54025525])"
670,4401,"array([4.8507652 , 1.60975576])"
671,3036,"array([4.8328602 , 1.59136308])"
672,105,"array([3.69628566, 2.47393938])"
673,251,"array([3.70316863, 2.53612295])"
674,1171,"array([3.63588315, 2.49157341])"
675,4908,"array([3.65784366, 2.53152162])"
676,4356,"array([3.72093493, 2.52002622])"
677,2929,"array([3.6816177 , 2.51739843])"
678,5506,"array([3.64211908, 2.4693608 ])"
679,95,"array([3.63987769, 2.5146154 ])"
680,684,"array([3.66470453, 2.45830967])"
681,2114,"array([3.6657945 , 2.48600252])"
682,2630,"array([3.70071283, 2.50442008])"
683,5641,"array([3.68002337, 2.540577  ])"
684,1942,"array([3.66096735, 2.50727332])"
685,107,"array([4.84419717, 1.6430796 ])"
686,4620,"array([4.78115664, 1.64626732])"
687,5098,"array([4.86086205, 1.60780964])"
688,2127,"array([4.84852944, 1.65844842])"
689,5403,"array([4.91359821, 1.67302892])"
690,109,"array([4.06241539, 0.98387671])"
691,1360,"array([3.88135459, 1.02855663])"
692,3672,"array([4.12008824, 0.95519002])"
693,2397,"array([4.09081003, 0.98058436])"
694,3507,"array([4.08975896, 0.98712259])"
695,1611,"array([4.07570395, 1.01870296])"
696,5234,"array([4.06460618, 0.94683817])"
697,1156,"array([4.11915032, 0.94481364])"
698,2711,"array([4.08448777, 1.01154337])"
699,3194,"array([4.06360866, 1.01384694])"
700,1836,"array([4.06712068, 1.00178308])"
701,334,"array([4.12673664, 0.98584268])"
702,4658,"array([4.07508812, 1.00240264])"
703,335,"array([4.07329443, 1.00939071])"
704,4519,"array([4.08553144, 0.99578517])"
705,130,"array([4.07720944, 0.98251562])"
706,1755,"array([4.05948091, 0.94824773])"
707,1663,"array([4.10673883, 0.93962369])"
708,499,"array([4.07977501, 0.99502687])"
709,1009,"array([4.05028212, 0.94519661])"
710,2724,"array([4.0420315 , 0.94651267])"
711,3088,"array([4.07889594, 1.01364219])"
712,4174,"array([4.10821313, 0.96775436])"
713,1709,"array([4.09596714, 0.97096169])"
714,1014,"array([4.06594768, 0.98864616])"
715,4320,"array([4.09138577, 0.99691121])"
716,1779,"array([4.09441605, 0.97829417])"
717,160,"array([4.08493305, 0.98334653])"
718,1692,"array([4.1077053 , 0.95758479])"
719,4504,"array([4.09059865, 0.97512495])"
720,2763,"array([4.11584704, 0.96682173])"
721,117,"array([4.92220499, 1.55459123])"
722,4617,"array([4.85283418, 1.5216021 ])"
723,1362,"array([4.90888059, 1.5373941 ])"
724,3293,"array([4.91610411, 1.5273359 ])"
725,119,"array([4.79030281, 1.2043015 ])"
726,4659,"array([4.84110672, 1.12098874])"
727,2290,"array([4.06114511, 0.85242478])"
728,1252,"array([4.04479085, 0.87321492])"
729,2986,"array([4.05694435, 0.90600167])"
730,965,"array([4.08262455, 0.84316614])"
731,212,"array([4.04341343, 0.91104586])"
732,2667,"array([4.08325664, 0.93733297])"
733,5149,"array([4.06274846, 0.92615267])"
734,5261,"array([4.03869817, 0.93195878])"
735,2024,"array([4.03648113, 0.90394921])"
736,4812,"array([4.05478931, 0.87800195])"
737,1451,"array([4.07160999, 0.90385087])"
738,3710,"array([4.05891613, 0.89640909])"
739,11,"array([4.07923587, 0.91420503])"
740,3753,"array([4.00944556, 0.93081777])"
741,2352,"array([4.0723312, 0.9430968])"
742,192,"array([4.07077066, 0.8792093 ])"
743,3431,"array([4.04012678, 0.89792874])"
744,3504,"array([4.10103622, 0.95356862])"
745,3189,"array([4.05179927, 0.90752963])"
746,624,"array([4.08867161, 0.84856933])"
747,1148,"array([4.05829109, 0.91270676])"
748,2584,"array([4.11174621, 0.94129276])"
749,4294,"array([4.05461755, 0.8598741 ])"
750,1374,"array([4.08625628, 0.90634716])"
751,5200,"array([4.06333034, 0.91736298])"
752,2673,"array([4.0946779 , 0.89572849])"
753,874,"array([4.04289765, 0.94116047])"
754,3619,"array([4.10035052, 0.85634611])"
755,2615,"array([4.03001292, 0.91783223])"
756,1248,"array([4.05358104, 0.84396059])"
757,4631,"array([4.07172803, 0.86019592])"
758,4080,"array([4.05962774, 0.88576532])"
759,1947,"array([4.03685942, 0.91457886])"
760,3568,"array([4.06907097, 0.85245366])"
761,122,"array([4.97518849, 1.31788317])"
762,2260,"array([5.03623197, 1.34244498])"
763,1053,"array([4.9506784 , 1.34711647])"
764,2604,"array([5.03753066, 1.31676746])"
765,4586,"array([4.89602747, 1.47405369])"
766,123,"array([4.71229086, 1.55690711])"
767,3174,"array([4.65136366, 1.68798898])"
768,378,"array([4.01887863, 0.91094437])"
769,1254,"array([3.97585468, 0.88585921])"
770,1220,"array([4.02105007, 0.93029955])"
771,4226,"array([4.0279992 , 0.95682596])"
772,5076,"array([4.01626713, 0.93741232])"
773,1580,"array([4.00778422, 0.92396533])"
774,3637,"array([4.06913007, 0.93591583])"
775,3509,"array([4.08335422, 0.95664074])"
776,828,"array([4.03098616, 0.9485833 ])"
777,4192,"array([4.01373045, 0.94261852])"
778,2227,"array([4.02997042, 0.91238398])"
779,3067,"array([4.10463578, 0.95478216])"
780,125,"array([4.75966475, 1.2440795 ])"
781,3825,"array([4.88898891, 1.19838641])"
782,152,"array([4.81834279, 1.16110206])"
783,1554,"array([4.90503582, 1.17828958])"
784,3733,"array([4.75898872, 1.11917971])"
785,3060,"array([4.91757072, 1.2479022 ])"
786,128,"array([3.34654753, 1.20600071])"
787,5449,"array([3.33524766, 1.14537532])"
788,5451,"array([3.32093076, 1.13949678])"
789,1326,"array([3.3030179 , 1.11771423])"
790,5767,"array([3.42394894, 1.24548611])"
791,718,"array([3.48548589, 1.34884006])"
792,3164,"array([3.42199726, 1.19390425])"
793,3437,"array([3.25088086, 1.22538747])"
794,3451,"array([3.28152637, 1.13951176])"
795,575,"array([3.31771971, 1.30690533])"
796,3727,"array([3.30099096, 1.14112904])"
797,3830,"array([3.39922403, 1.30494396])"
798,604,"array([3.30991435, 1.10549601])"
799,2252,"array([3.26147499, 1.35164843])"
800,4015,"array([3.21074228, 1.18558671])"
801,489,"array([3.28358093, 1.17697535])"
802,2693,"array([3.44363851, 1.20778754])"
803,1098,"array([3.28337015, 1.2427659 ])"
804,5051,"array([3.22481093, 1.12324862])"
805,2582,"array([3.35571232, 1.08470073])"
806,273,"array([3.43020246, 1.21923841])"
807,1817,"array([3.30078622, 1.25113577])"
808,802,"array([3.35458152, 1.24941748])"
809,1369,"array([3.2519797 , 1.18762601])"
810,2448,"array([3.27214249, 1.15789568])"
811,5777,"array([3.32822139, 1.11105743])"
812,341,"array([3.53774914, 1.29763864])"
813,5484,"array([3.25520887, 1.16376449])"
814,2822,"array([3.32115671, 1.18731252])"
815,5731,"array([3.35117327, 1.14989934])"
816,2150,"array([3.42857914, 1.23284029])"
817,2082,"array([3.33089134, 1.3216768 ])"
818,2148,"array([3.26817262, 1.18282058])"
819,4957,"array([3.3281129 , 1.20889093])"
820,4006,"array([3.2908091 , 1.08293475])"
821,4882,"array([3.34799259, 1.1086959 ])"
822,416,"array([3.26656184, 1.20149095])"
823,5531,"array([3.29890304, 1.19797645])"
824,5179,"array([3.37525245, 1.1537509 ])"
825,4008,"array([3.3364624 , 1.13121807])"
826,3516,"array([3.25152006, 1.20812651])"
827,2246,"array([3.34506248, 1.12205368])"
828,1496,"array([3.42060074, 1.17903786])"
829,962,"array([3.26451991, 1.21774958])"
830,619,"array([3.297231  , 1.15698348])"
831,1494,"array([3.33465257, 1.193096  ])"
832,4390,"array([3.36213116, 1.11848524])"
833,3019,"array([4.07891185, 1.02809668])"
834,857,"array([4.06433868, 1.02102693])"
835,4972,"array([4.08486361, 1.0326419 ])"
836,5057,"array([4.06778867, 1.0326916 ])"
837,1513,"array([4.12803711, 0.9754943 ])"
838,3417,"array([4.05584564, 1.03985579])"
839,1348,"array([4.07071996, 1.02618443])"
840,4768,"array([4.04632509, 0.91879532])"
841,730,"array([4.08638109, 0.87698467])"
842,2329,"array([4.05413834, 1.00092978])"
843,2284,"array([4.06466765, 1.03811996])"
844,1689,"array([4.07632601, 1.05133056])"
845,1292,"array([4.05192421, 1.03237272])"
846,131,"array([4.87882134, 1.35929705])"
847,3997,"array([4.94346268, 1.40523484])"
848,132,"array([4.85416509, 1.58822051])"
849,1273,"array([4.87817082, 1.63732142])"
850,3596,"array([4.85724823, 1.50444388])"
851,1760,"array([4.79006322, 1.57196243])"
852,3289,"array([4.85535356, 1.57800894])"
853,1042,"array([4.91706038, 1.62962609])"
854,3837,"array([4.84872176, 1.55056926])"
855,3623,"array([4.89089342, 1.59945128])"
856,2424,"array([4.88897531, 1.64222725])"
857,135,"array([4.1506047 , 0.92444768])"
858,2495,"array([4.13069986, 0.95344494])"
859,4434,"array([4.12892525, 0.94918587])"
860,1277,"array([4.11923132, 0.92135134])"
861,4262,"array([4.13883582, 0.95988097])"
862,4890,"array([4.19430834, 0.90499145])"
863,3412,"array([4.11839635, 0.93597338])"
864,3879,"array([4.09330533, 0.99062369])"
865,2947,"array([4.15195054, 0.97078778])"
866,3577,"array([4.15768635, 0.95036318])"
867,1331,"array([4.17680144, 0.93844093])"
868,557,"array([4.12939649, 0.89215322])"
869,3980,"array([4.14967442, 0.96592029])"
870,3574,"array([4.15109497, 0.91081887])"
871,943,"array([4.14073343, 0.92567621])"
872,2426,"array([4.17034681, 0.91720195])"
873,2926,"array([4.17222467, 0.89461614])"
874,3279,"array([4.15658353, 0.94178791])"
875,2153,"array([4.14415297, 0.92918084])"
876,139,"array([5.13744526, 1.39100688])"
877,1297,"array([5.06388604, 1.54483131])"
878,141,"array([3.96953063, 0.88895905])"
879,2878,"array([3.92484323, 0.9042225 ])"
880,5125,"array([4.02162324, 0.8479883 ])"
881,5534,"array([3.97671595, 0.90577593])"
882,3192,"array([3.94983678, 0.89675162])"
883,2120,"array([3.96981598, 0.90211904])"
884,2433,"array([3.95864557, 0.89285952])"
885,5019,"array([3.94631836, 0.90245095])"
886,429,"array([3.96604645, 0.87206532])"
887,2045,"array([3.96218906, 0.90277591])"
888,4547,"array([3.9490457 , 0.88392127])"
889,853,"array([3.90983253, 0.89225585])"
890,3684,"array([3.95742822, 0.91052026])"
891,698,"array([3.92596718, 0.895271  ])"
892,3981,"array([3.93761442, 0.89024999])"
893,3270,"array([3.93510214, 0.89732465])"
894,2189,"array([3.92774673, 0.88812681])"
895,3757,"array([3.94550466, 0.87730231])"
896,1752,"array([3.98230171, 0.87885929])"
897,5631,"array([3.96065954, 0.87656985])"
898,2300,"array([3.95181554, 0.89187055])"
899,4387,"array([3.94265341, 0.89711196])"
900,1152,"array([4.00796387, 0.8494864 ])"
901,5552,"array([3.9251786 , 0.91232626])"
902,707,"array([3.97182458, 0.8941644 ])"
903,3471,"array([3.96579885, 0.84763814])"
904,5140,"array([3.95410274, 0.87245981])"
905,1064,"array([3.94024853, 0.88286715])"
906,5421,"array([3.93454109, 0.91043286])"
907,4626,"array([3.96378209, 0.89738031])"
908,567,"array([3.9157287, 0.9070964])"
909,315,"array([4.0252979 , 0.90882143])"
910,3430,"array([3.97347169, 0.91186546])"
911,3433,"array([3.9437519 , 0.91152318])"
912,3649,"array([3.96415884, 0.91083039])"
913,142,"array([4.14445668, 1.0303214 ])"
914,2923,"array([4.13110436, 1.01396127])"
915,1762,"array([4.11212509, 0.99915368])"
916,1327,"array([4.14110953, 0.97538012])"
917,389,"array([4.10647885, 1.00021657])"
918,2853,"array([4.13559175, 1.00873827])"
919,5542,"array([4.07463951, 1.04255897])"
920,3057,"array([4.11980478, 0.96724251])"
921,4876,"array([4.10518284, 0.98027841])"
922,5175,"array([4.1300881 , 0.98306917])"
923,3661,"array([4.15663891, 1.00226519])"
924,2263,"array([4.09569818, 1.025168  ])"
925,143,"array([5.04384115, 1.04114586])"
926,2067,"array([5.14078017, 0.8649153 ])"
927,2299,"array([5.08569225, 0.95435109])"
928,1144,"array([5.10479675, 0.96305613])"
929,145,"array([5.38015964, 1.75501914])"
930,22,"array([5.42620253, 1.81125618])"
931,5064,"array([5.44185606, 1.79318189])"
932,147,"array([4.97742602, 1.294703  ])"
933,892,"array([5.08276073, 1.22434844])"
934,2254,"array([4.94538613, 1.43547208])"
935,5456,"array([4.89454968, 1.27536421])"
936,159,"array([3.92451267, 0.88048409])"
937,3952,"array([3.96628867, 0.8850693 ])"
938,418,"array([3.98564944, 0.85504363])"
939,5751,"array([3.95538127, 0.86310225])"
940,2621,"array([3.93698551, 0.85371898])"
941,3838,"array([3.97533327, 0.82437379])"
942,1272,"array([3.90852778, 0.873196  ])"
943,161,"array([3.89345503, 0.82093347])"
944,4393,"array([3.92110717, 0.81106031])"
945,4628,"array([3.91508465, 0.82226759])"
946,5235,"array([3.92710509, 0.82326038])"
947,1900,"array([3.91785413, 0.80521944])"
948,932,"array([3.86485567, 0.82370643])"
949,2403,"array([3.92663686, 0.86816533])"
950,2716,"array([3.92023906, 0.82688228])"
951,2327,"array([3.90910848, 0.79390838])"
952,338,"array([3.89931385, 0.83881365])"
953,2457,"array([3.91111154, 0.81809268])"
954,520,"array([3.89711553, 0.78434307])"
955,2081,"array([3.92721738, 0.80478637])"
956,633,"array([3.8937916, 0.8592285])"
957,522,"array([3.9076103 , 0.81141755])"
958,900,"array([3.92657655, 0.79490636])"
959,5764,"array([3.89368442, 0.83457898])"
960,1761,"array([3.87291149, 0.86108002])"
961,3382,"array([3.89055647, 0.82856577])"
962,5286,"array([3.95082812, 0.8399126 ])"
963,1197,"array([3.87855123, 0.83563015])"
964,165,"array([5.23139143, 1.06130635])"
965,536,"array([5.27422967, 1.13430104])"
966,205,"array([5.30946166, 0.99422125])"
967,2164,"array([5.29453118, 0.97821651])"
968,5323,"array([5.29060701, 0.99533368])"
969,2169,"array([5.22150855, 1.08096738])"
970,168,"array([5.13998913, 1.89691158])"
971,1774,"array([5.16613159, 1.97194712])"
972,2360,"array([5.14430645, 1.9775721 ])"
973,2062,"array([3.96574864, 0.85553355])"
974,2859,"array([4.08679776, 1.01800665])"
975,3982,"array([4.16475459, 0.98892767])"
976,339,"array([4.17371325, 0.98909909])"
977,4338,"array([4.11254775, 0.97161193])"
978,174,"array([3.98083096, 1.28586952])"
979,1861,"array([3.96646175, 1.25662319])"
980,2551,"array([3.96760806, 1.32833111])"
981,3822,"array([3.97715221, 1.23172544])"
982,1,"array([3.98885195, 1.32214105])"
983,1162,"array([3.96906365, 1.29404121])"
984,2779,"array([3.93003465, 1.28489295])"
985,2065,"array([3.95738089, 1.27644375])"
986,2766,"array([3.97098563, 1.30477938])"
987,177,"array([4.64249102, 1.36709648])"
988,5023,"array([4.6702954 , 1.38315836])"
989,4938,"array([4.66684494, 1.40203938])"
990,1805,"array([4.71675807, 1.38914765])"
991,2815,"array([4.67437351, 1.46486971])"
992,911,"array([4.55444104, 1.36544042])"
993,655,"array([4.73670143, 1.30755938])"
994,598,"array([4.56577436, 1.3781406 ])"
995,5033,"array([4.65224642, 1.43603572])"
996,2237,"array([4.54251574, 1.37272869])"
997,3999,"array([4.72380438, 1.38608394])"
998,2240,"array([4.53845317, 1.36081695])"
999,4958,"array([4.67627206, 1.29989748])"
1000,2338,"array([4.72707307, 1.37526518])"
1001,4776,"array([4.61625803, 1.40242531])"
1002,4282,"array([4.58037722, 1.30243228])"
1003,2932,"array([4.67836731, 1.42769984])"
1004,5143,"array([4.66121301, 1.33389118])"
1005,4779,"array([4.64646815, 1.40118483])"
1006,2250,"array([4.57690557, 1.32216802])"
1007,775,"array([4.62635834, 1.37393842])"
1008,2940,"array([4.59474263, 1.44290928])"
1009,2944,"array([4.66997056, 1.34697147])"
1010,5433,"array([4.58926477, 1.29574174])"
1011,3481,"array([4.62836877, 1.41682703])"
1012,4460,"array([4.60876653, 1.32195318])"
1013,3032,"array([4.69358946, 1.3674223 ])"
1014,5528,"array([4.62376502, 1.33650257])"
1015,225,"array([4.65415377, 1.39535948])"
1016,4706,"array([4.61773582, 1.36750621])"
1017,4708,"array([4.70807507, 1.37995306])"
1018,3490,"array([4.69978781, 1.3734963 ])"
1019,5638,"array([4.65484812, 1.35720958])"
1020,1317,"array([4.67145153, 1.35588012])"
1021,2215,"array([4.66709034, 1.46023064])"
1022,5157,"array([4.5833588, 1.3163094])"
1023,793,"array([4.5548841 , 1.32740442])"
1024,5061,"array([4.58692215, 1.43240989])"
1025,5068,"array([4.7191425 , 1.39787472])"
1026,795,"array([4.56173991, 1.30392897])"
1027,1495,"array([4.65003416, 1.42043746])"
1028,4718,"array([4.6352926 , 1.34494864])"
1029,3946,"array([4.58833193, 1.3472841 ])"
1030,1578,"array([4.63101589, 1.35739528])"
1031,4721,"array([4.60406549, 1.36809558])"
