# index, meta, _pos
340,http://www.google.com/apis/adwords/net.html,"array([ -4.29875053, -11.91160305])"
341,http://www.google.com/apis/adwords/ocaml.html,"array([ -4.28127223, -11.86661351])"
342,http://www.google.com/apis/adwords/perl.html,"array([ -4.21718672, -11.93632437])"
343,http://www.google.com/apis/adwords/php.html,"array([ -4.26317997, -11.94431365])"
344,http://www.google.com/apis/adwords/python.html,"array([ -4.32720972, -11.87360962])"
345,http://www.google.com/apis/adwords/quota.html,"array([ -3.98402505, -11.55719733])"
346,http://www.google.com/apis/adwords/ruby.html,"array([ -4.33831663, -11.82598411])"
347,http://www.google.com/apis/adwords/samplecode.html,"array([ -3.97030738, -11.63380042])"
348,http://www.google.com/apis/adwords/soap.html,"array([ -4.2125243 , -11.87740094])"
349,http://www.google.com/apis/adwords/terms.html,"array([ -4.05611489, -11.76602722])"
350,http://www.google.com/apis/adwords/usecases.html,"array([ -4.24613345, -11.83343065])"
351,http://www.google.com/apis/adwords/xml.html,"array([ -4.29565356, -11.82152774])"
352,http://www.google.com/support/adwordsapi/,"array([ -3.95860771, -11.60774412])"
353,http://www.google.com/apis/adwords/developer/AccountInfo.html,"array([ -3.72797952, -11.71816968])"
354,http://www.google.com/apis/adwords/developer/AccountReportJob.html,"array([ -3.83626783, -11.64400925])"
355,http://www.google.com/apis/adwords/developer/AccountService.html,"array([ -3.83661055, -11.68523742])"
356,http://www.google.com/apis/adwords/developer/AdGroup.html,"array([ -3.72090506, -11.61513337])"
357,http://www.google.com/apis/adwords/developer/AdGroupEstimate.html,"array([ -3.66880064, -11.61450457])"
358,http://www.google.com/apis/adwords/developer/AdGroupReportJob.html,"array([ -3.80478715, -11.68439368])"
359,http://www.google.com/apis/adwords/developer/AdGroupRequest.html,"array([ -3.82544415, -11.5523021 ])"
360,http://www.google.com/apis/adwords/developer/AdGroupService.html,"array([ -3.74954135, -11.64982049])"
361,http://www.google.com/apis/adwords/developer/AdImageReportJob.html,"array([ -3.80072616, -11.5817073 ])"
362,http://www.google.com/apis/adwords/developer/AdTextReportJob.html,"array([ -3.72554006, -11.65021515])"
363,http://www.google.com/apis/adwords/developer/Address.html,"array([ -3.70441589, -11.58529158])"
364,http://www.google.com/apis/adwords/developer/ApiError.html,"array([ -3.79207302, -11.62681141])"
365,http://www.google.com/apis/adwords/developer/ApiException.html,"array([ -3.77830012, -11.56392594])"
366,http://www.google.com/apis/adwords/developer/Campaign.html,"array([ -3.77706881, -11.58627869])"
367,http://www.google.com/apis/adwords/developer/CampaignEstimate.html,"array([ -3.81696256, -11.66190266])"
368,http://www.google.com/apis/adwords/developer/CampaignReportJob.html,"array([ -3.84326111, -11.59439071])"
369,http://www.google.com/apis/adwords/developer/CampaignRequest.html,"array([ -3.72974834, -11.52601341])"
370,http://www.google.com/apis/adwords/developer/CampaignService.html,"array([ -3.79517191, -11.60476087])"
371,http://www.google.com/apis/adwords/developer/CoverageType.html,"array([ -3.84905058, -11.62007352])"
372,http://www.google.com/apis/adwords/developer/Creative.html,"array([ -3.76388806, -11.6933577 ])"
373,http://www.google.com/apis/adwords/developer/CreativeService.html,"array([ -3.7555868 , -11.58337919])"
374,http://www.google.com/apis/adwords/developer/CreditCard.html,"array([ -3.72551326, -11.59359242])"
375,http://www.google.com/apis/adwords/developer/CriterionService.html,"array([ -3.77204165, -11.65685185])"
376,http://www.google.com/apis/adwords/developer/CustomReportJob.html,"array([ -3.72969036, -11.67433677])"
377,http://www.google.com/apis/adwords/developer/EmailPromotionsPreferences.html,"array([ -3.71007666, -11.69395434])"
378,http://www.google.com/apis/adwords/developer/GeoTarget.html,"array([ -3.81580989, -11.5981845 ])"
379,http://www.google.com/apis/adwords/developer/Image.html,"array([ -3.79265925, -11.65465575])"
380,http://www.google.com/apis/adwords/developer/InfoService.html,"array([ -3.75673847, -11.56099143])"
381,http://www.google.com/apis/adwords/developer/Keyword.html,"array([ -3.76988506, -11.60500791])"
382,http://www.google.com/apis/adwords/developer/KeywordEstimate.html,"array([ -3.75355992, -11.62375396])"
383,http://www.google.com/apis/adwords/developer/KeywordReportJob.html,"array([ -3.66610491, -11.64135349])"
384,http://www.google.com/apis/adwords/developer/KeywordRequest.html,"array([ -3.77744575, -11.5398544 ])"
385,http://www.google.com/apis/adwords/developer/KeywordService.html,"array([ -3.71139549, -11.55773659])"
386,http://www.google.com/apis/adwords/developer/KeywordToolService.html,"array([ -3.70450315, -11.66986624])"
387,http://www.google.com/apis/adwords/developer/KeywordVariation.html,"array([ -3.80273531, -11.53366314])"
388,http://www.google.com/apis/adwords/developer/KeywordVariations.html,"array([ -3.69854792, -11.60948817])"
389,http://www.google.com/apis/adwords/developer/LanguageTarget.html,"array([ -3.73395092, -11.55164383])"
390,http://www.google.com/apis/adwords/developer/NetworkTarget.html,"array([ -3.80154517, -11.55817187])"
391,http://www.google.com/apis/adwords/developer/ReportService.html,"array([ -3.69035331, -11.56780004])"
392,http://www.google.com/apis/adwords/developer/SeedKeyword.html,"array([ -3.7522817 , -11.67371383])"
393,http://www.google.com/apis/adwords/developer/SiteKeyword.html,"array([ -3.69110211, -11.65601451])"
394,http://www.google.com/apis/adwords/developer/SiteKeywordGroups.html,"array([ -3.73605418, -11.62991074])"
395,http://www.google.com/apis/adwords/developer/StatsRecord.html,"array([ -3.68639893, -11.62954807])"
396,http://www.google.com/apis/adwords/developer/TrafficEstimatorService.html,"array([ -3.74449661, -11.60518155])"
397,http://www.google.com/apis/adwords/developer/UrlReportJob.html,"array([ -3.75523741, -11.53502356])"
398,http://www.google.com/apis/adwords/developer/Website.html,"array([ -3.68071459, -11.59205104])"
399,http://www.google.com/apis/adwords/developer/adwords_api_cities.html,"array([ -3.68711857, -11.68700715])"
400,http://www.google.com/apis/adwords/developer/adwords_api_classref.html,"array([ -3.73823043, -11.69551418])"
401,http://www.google.com/apis/adwords/developer/adwords_api_countries.html,"array([ -3.67138385, -11.669041  ])"
402,http://www.google.com/apis/adwords/developer/adwords_api_currency.html,"array([ -3.73333227, -11.5733899 ])"
403,http://www.google.com/apis/adwords/developer/adwords_api_error_codes.html,"array([ -3.76919175, -11.51407094])"
404,http://www.google.com/apis/adwords/developer/adwords_api_geotarget.html,"array([ -3.75938554, -11.71560422])"
405,http://www.google.com/apis/adwords/developer/adwords_api_languages.html,"array([ -3.71052906, -11.63875522])"
406,http://www.google.com/apis/adwords/developer/adwords_api_regions.html,"array([ -3.77275131, -11.63570514])"
407,http://www.google.com/apis/adwords/developer/adwords_api_sandbox.html,"array([ -3.69113537, -11.52247831])"
408,http://www.google.com/apis/adwords/developer/adwords_api_services.html,"array([ -3.80912259, -11.63584711])"
409,http://www.google.com/apis/adwords/developer/adwords_api_timezones.html,"array([ -3.82311891, -11.61932105])"
410,http://www.google.com/apis/adwords/developer/adwords_api_us_cities.html,"array([ -3.78689694, -11.70315552])"
411,http://www.google.com/apis/adwords/developer/adwords_api_us_metros.html,"array([ -3.82406825, -11.57390186])"
412,http://www.google.com/apis/adwords/developer/releasenotes.html,"array([ -3.78422487, -11.67691654])"
413,http://www.google.com/apis/adwords/developer/adwords_api_intro.html,"array([ -4.54302701, -12.2243982 ])"
414,http://www.google.com/apis/adwords/developer/releasenotes-3.html,"array([ -3.69154651, -11.71872049])"
415,http://www.google.com/apis/adwords/developer/releasenotes-4.html,"array([ -3.85972117, -11.56867793])"
416,http://www.google.com/apis/adwords/developer3/,"array([ -3.87640096, -11.37179849])"
417,http://www.google.com/apis/adwords/developer3/AccountInfo.html,"array([ -3.86756567, -11.47538835])"
418,http://www.google.com/apis/adwords/developer3/AccountReportJob.html,"array([ -3.89966058, -11.45691793])"
419,http://www.google.com/apis/adwords/developer3/AccountService.html,"array([ -3.83106117, -11.34407957])"
420,http://www.google.com/apis/adwords/developer3/AdGroup.html,"array([ -3.93670071, -11.34997277])"
421,http://www.google.com/apis/adwords/developer3/AdGroupEstimate.html,"array([ -3.82921425, -11.36646318])"
422,http://www.google.com/apis/adwords/developer3/AdGroupReportJob.html,"array([ -3.97735414, -11.39468011])"
423,http://www.google.com/apis/adwords/developer3/AdGroupRequest.html,"array([ -3.86245121, -11.43341507])"
424,http://www.google.com/apis/adwords/developer3/AdGroupService.html,"array([ -3.94504572, -11.43914586])"
425,http://www.google.com/apis/adwords/developer3/AdImageReportJob.html,"array([ -3.87226593, -11.31800423])"
426,http://www.google.com/apis/adwords/developer3/AdTextReportJob.html,"array([ -3.8228409 , -11.41371707])"
427,http://www.google.com/apis/adwords/developer3/Address.html,"array([ -3.86166325, -11.50229253])"
428,http://www.google.com/apis/adwords/developer3/ApiError.html,"array([ -3.80246873, -11.37309053])"
429,http://www.google.com/apis/adwords/developer3/ApiException.html,"array([ -3.96758455, -11.3674051 ])"
430,http://www.google.com/apis/adwords/developer3/Campaign.html,"array([ -3.90223201, -11.38152975])"
431,http://www.google.com/apis/adwords/developer3/CampaignEstimate.html,"array([ -3.81666904, -11.43419576])"
432,http://www.google.com/apis/adwords/developer3/CampaignReportJob.html,"array([ -3.85332056, -11.34748545])"
433,http://www.google.com/apis/adwords/developer3/CampaignRequest.html,"array([ -3.94535859, -11.41102701])"
434,http://www.google.com/apis/adwords/developer3/CampaignService.html,"array([ -3.89500792, -11.33130659])"
435,http://www.google.com/apis/adwords/developer3/CoverageType.html,"array([ -3.88695157, -11.43457769])"
436,http://www.google.com/apis/adwords/developer3/Creative.html,"array([ -3.92636235, -11.39131123])"
437,http://www.google.com/apis/adwords/developer3/CreativeService.html,"array([ -3.95207647, -11.46283946])"
438,http://www.google.com/apis/adwords/developer3/CreditCard.html,"array([ -3.91185326, -11.40424923])"
439,http://www.google.com/apis/adwords/developer3/CriterionService.html,"array([ -3.79215522, -11.42934813])"
440,http://www.google.com/apis/adwords/developer3/CustomReportJob.html,"array([ -3.87164205, -11.41451897])"
441,http://www.google.com/apis/adwords/developer3/EmailPromotionsPreferences.html,"array([ -3.9112764 , -11.43571872])"
442,http://www.google.com/apis/adwords/developer3/GeoTarget.html,"array([ -3.87655538, -11.45609596])"
443,http://www.google.com/apis/adwords/developer3/Image.html,"array([ -3.96006657, -11.34488535])"
444,http://www.google.com/apis/adwords/developer3/InfoService.html,"array([ -3.91515688, -11.4755988 ])"
445,http://www.google.com/apis/adwords/developer3/Keyword.html,"array([ -3.79478232, -11.40523406])"
446,http://www.google.com/apis/adwords/developer3/KeywordEstimate.html,"array([ -3.96885464, -11.41752533])"
447,http://www.google.com/apis/adwords/developer3/KeywordReportJob.html,"array([ -3.95388471, -11.3915877 ])"
448,http://www.google.com/apis/adwords/developer3/KeywordRequest.html,"array([ -3.88614629, -11.50350978])"
449,http://www.google.com/apis/adwords/developer3/KeywordService.html,"array([ -3.8906923 , -11.47808841])"
450,http://www.google.com/apis/adwords/developer3/KeywordToolService.html,"array([ -3.91860718, -11.36543226])"
451,http://www.google.com/apis/adwords/developer3/KeywordVariation.html,"array([ -3.92788042, -11.45448437])"
452,http://www.google.com/apis/adwords/developer3/KeywordVariations.html,"array([ -3.91233778, -11.50036232])"
453,http://www.google.com/apis/adwords/developer3/LanguageTarget.html,"array([ -3.81614988, -11.39156233])"
454,http://www.google.com/apis/adwords/developer3/NetworkTarget.html,"array([ -3.85088755, -11.36850527])"
455,http://www.google.com/apis/adwords/developer3/ReportService.html,"array([ -3.80241009, -11.45752088])"
456,http://www.google.com/apis/adwords/developer3/SeedKeyword.html,"array([ -3.89388569, -11.30753723])"
457,http://www.google.com/apis/adwords/developer3/SiteKeyword.html,"array([ -3.8606787 , -11.39126755])"
458,http://www.google.com/apis/adwords/developer3/SiteKeywordGroups.html,"array([ -3.96884637, -11.44420302])"
459,http://www.google.com/apis/adwords/developer3/StatsRecord.html,"array([ -3.8495799 , -11.41273681])"
460,http://www.google.com/apis/adwords/developer3/TrafficEstimatorService.html,"array([ -3.92658319, -11.42227285])"
461,http://www.google.com/apis/adwords/developer3/UrlReportJob.html,"array([ -3.91748865, -11.3162649 ])"
462,http://www.google.com/apis/adwords/developer3/Website.html,"array([ -3.91280841, -11.34076348])"
463,http://www.google.com/apis/adwords/developer3/adwords_api_cities.html,"array([ -3.8390672 , -11.39095463])"
464,http://www.google.com/apis/adwords/developer3/adwords_api_classref.html,"array([ -3.88594314, -11.39398456])"
465,http://www.google.com/apis/adwords/developer3/adwords_api_countries.html,"array([ -3.83122319, -11.45551568])"
466,http://www.google.com/apis/adwords/developer3/adwords_api_currency.html,"array([ -3.8945225 , -11.41725327])"
467,http://www.google.com/apis/adwords/developer3/adwords_api_error_codes.html,"array([ -3.85229825, -11.45681872])"
468,http://www.google.com/apis/adwords/developer3/adwords_api_geotarget.html,"array([ -3.94135156, -11.37156343])"
469,http://www.google.com/apis/adwords/developer3/adwords_api_languages.html,"array([ -3.84062594, -11.43041339])"
470,http://www.google.com/apis/adwords/developer3/adwords_api_regions.html,"array([ -3.84561037, -11.32259494])"
471,http://www.google.com/apis/adwords/developer3/adwords_api_sandbox.html,"array([ -3.82184977, -11.47669886])"
472,http://www.google.com/apis/adwords/developer3/adwords_api_services.html,"array([ -3.8917813 , -11.35784044])"
473,http://www.google.com/apis/adwords/developer3/adwords_api_timezones.html,"array([ -3.93615055, -11.48622505])"
474,http://www.google.com/apis/adwords/developer3/adwords_api_us_cities.html,"array([ -3.9418174 , -11.32605948])"
475,http://www.google.com/apis/adwords/developer3/adwords_api_us_metros.html,"array([ -3.87595228, -11.34649969])"
476,http://www.google.com/apis/adwords/developer3/releasenotes.html,"array([ -3.84297575, -11.48253188])"
477,http://www.google.com/corporate/software_principles.html,"array([ -2.91019968, -10.96475456])"
478,http://www.google.com/apis/api_faq.html,"array([ -3.39176799, -10.51633273])"
479,http://www.google.com/apis/api_help.html,"array([ -3.25285575, -10.3839132 ])"
480,http://www.google.com/apis/api_terms.html,"array([ -3.27245465, -10.39077957])"
481,http://www.google.com/apis/download.html,"array([ -3.24124216, -10.340633  ])"
482,http://www.google.com/apis/reference.html,"array([ -3.17667633, -10.35356116])"
483,http://www.google.com/apis/release_notes.html,"array([ -3.21751689, -10.33533836])"
484,https://www.google.com/adsense/ws-overview,"array([ -3.98726009, -11.01429859])"
485,http://www.google.com/apis/homepage/guide.html,"array([ -4.45166309, -10.48060937])"
486,http://www.google.com/apis/homepage/guide1.html,"array([ -3.71086511, -10.80185508])"
487,http://www.google.com/apis/homepage/reference.html,"array([ -3.79528614, -10.66432408])"
488,http://www.google.com/ig,"array([ -3.14593717, -10.66141568])"
489,http://www.google.com/ig/directory,"array([ -3.59923203, -10.41262447])"
490,http://www.google.com/ig/submit,"array([ -3.82153353, -10.59734266])"
491,http://www.google.com/webmasters/add.html,"array([ -3.52818796, -10.37879484])"
492,http://www.google.com/apis/homepage/i18n.html,"array([ -3.71666137, -10.6527066 ])"
